Querylength,domain_token_count,path_token_count,domainlength,pathLength,NumberofDotsinURL,URL_DigitCount,URL_Letter_Count,spcharUrl
0,2,6,18,38,2,0,50,3
0,4,2,19,6,4,15,9,2
0,5,3,24,17,4,3,31,1
0,3,7,14,44,3,0,54,3
0,2,28,18,165,1,25,130,21
0,3,2,25,6,2,0,28,0
64,2,3,16,74,2,4,74,10
0,2,2,16,40,1,0,51,3
0,2,11,20,54,1,6,57,5
0,3,4,28,28,3,0,55,1
0,3,8,15,60,2,8,58,7
0,4,4,14,19,4,0,27,0
0,2,3,12,17,1,0,26,1
0,2,1,11,13,1,0,23,0
0,2,5,16,38,2,0,49,2
0,3,2,14,12,2,4,19,0
0,2,5,11,24,2,0,30,1
0,3,3,16,25,3,0,37,0
46,2,3,11,60,2,4,56,9
0,2,2,11,10,1,0,19,0
0,3,2,21,1,2,0,19,0
0,2,5,15,128,2,25,95,24
0,3,1,15,23,2,0,36,0
0,3,8,10,69,4,0,70,3
0,2,1,18,0,1,0,17,0
0,3,5,17,33,3,4,40,0
0,14,4,74,119,11,19,162,5
0,4,5,12,31,4,19,21,2
0,3,3,16,26,2,0,38,1
0,2,4,8,25,1,3,26,0
0,2,3,11,20,2,0,28,0
0,2,2,12,5,1,0,15,0
0,2,5,17,31,1,4,39,3
0,3,1,18,0,1,0,16,1
0,4,7,18,37,4,1,45,2
0,2,5,7,25,2,2,25,0
0,3,2,39,1,2,0,37,0
0,4,2,30,1,2,0,27,1
0,3,2,16,4,2,0,17,0
0,2,13,6,85,1,9,73,9
0,2,7,12,54,1,12,47,4
55,2,3,17,73,2,6,75,7
28,4,4,25,71,4,27,66,3
0,2,10,13,78,1,0,86,8
0,4,4,19,16,3,0,29,0
165,2,3,17,185,2,85,91,24
0,2,17,17,96,1,0,100,14
0,3,4,11,25,2,0,31,0
0,2,3,8,15,1,7,13,0
0,3,2,16,4,2,0,17,0
0,2,7,17,43,2,7,46,3
0,3,1,16,14,2,0,28,0
31,3,3,19,46,3,6,50,5
29,2,3,18,46,2,11,45,6
61,7,5,26,81,7,1,82,13
0,2,1,10,12,1,0,21,0
10,4,3,17,21,4,2,33,4
0,8,1,55,0,4,0,48,3
0,3,5,18,34,2,6,40,3
0,2,2,29,1,1,0,28,0
0,4,3,20,47,3,20,47,2
0,3,3,16,18,2,0,30,1
0,3,4,19,20,3,0,34,0
107,3,3,18,117,5,7,111,17
0,3,3,21,13,1,0,30,2
0,5,4,27,20,4,3,37,1
0,2,11,18,95,1,23,77,10
0,2,2,19,1,1,0,18,0
0,3,2,22,13,2,0,32,1
0,2,1,12,11,1,0,22,0
0,3,8,12,63,3,4,62,1
0,2,4,12,21,1,0,29,1
0,2,4,6,24,1,0,26,3
0,4,2,19,1,2,0,16,1
0,2,9,12,42,1,0,45,2
13,2,2,11,19,1,2,25,2
0,2,4,24,25,2,0,45,2
0,2,7,15,60,2,0,68,0
0,2,3,15,25,2,2,38,2
23,3,4,17,40,3,6,45,5
0,4,6,18,35,4,0,44,2
0,2,13,7,52,2,16,34,10
0,2,4,12,34,2,17,30,2
0,3,3,16,21,2,0,33,0
0,2,11,6,86,1,1,84,5
0,2,3,14,26,1,0,37,1
0,3,7,16,61,3,31,42,1
0,2,4,12,35,1,15,28,1
0,4,3,20,16,4,2,33,1
0,3,20,19,127,2,8,117,14
0,2,2,18,25,2,4,37,0
103,4,3,31,113,4,12,114,19
0,2,2,13,10,2,0,25,1
0,3,4,12,27,3,0,34,0
0,2,4,8,21,1,12,13,0
0,2,3,15,20,1,0,32,0
38,2,3,17,48,2,0,59,4
0,3,5,16,27,2,0,42,3
0,2,6,18,35,2,0,47,3
0,2,1,22,0,1,0,21,0
0,2,8,12,46,1,4,46,4
80,2,4,13,108,2,27,83,13
0,3,2,18,10,3,0,29,1
0,2,3,12,24,2,5,28,1
0,2,3,8,15,1,7,13,0
0,2,2,20,1,1,0,19,0
0,3,2,14,13,3,0,24,0
18,3,9,19,85,3,8,85,7
0,3,17,14,106,3,13,89,14
0,3,1,22,0,2,0,20,0
0,2,7,10,54,1,10,47,4
13,2,2,11,19,1,1,26,2
0,3,8,15,43,2,4,45,7
0,2,13,10,61,2,2,60,9
37,4,3,22,47,3,4,58,9
0,3,1,11,0,2,0,9,0
0,3,3,17,19,2,2,30,2
0,3,2,25,17,3,0,39,0
0,3,7,21,43,4,0,60,1
0,2,2,11,12,1,4,17,0
0,2,4,13,19,2,2,26,2
44,4,4,18,62,3,8,60,7
6,4,5,16,25,2,4,29,3
0,3,7,15,74,2,19,62,1
64,4,3,17,74,3,5,74,14
0,2,2,18,1,1,0,17,0
9,2,4,14,54,1,9,52,4
0,4,3,20,22,3,5,37,2
0,2,8,10,45,1,12,35,5
0,2,2,20,8,1,0,26,0
101,3,3,20,111,3,15,99,19
0,3,3,23,21,2,0,40,1
0,3,5,14,40,3,2,50,2
60,3,4,20,80,3,7,82,12
0,2,10,16,41,1,12,35,4
51,3,4,13,92,7,2,82,7
0,2,9,11,51,1,0,53,5
0,3,3,18,28,3,0,42,0
0,2,3,12,13,1,0,22,0
0,2,4,8,21,1,12,13,0
0,2,10,12,69,2,4,67,5
0,2,2,17,1,1,0,16,0
0,2,1,20,0,1,0,19,0
69,4,3,18,79,3,3,81,15
0,3,12,19,47,2,4,53,10
0,2,8,8,55,1,0,55,3
0,2,15,15,82,13,12,73,2
0,2,11,11,64,2,6,62,6
13,2,2,11,19,1,4,23,2
208,2,5,13,227,7,38,181,18
0,4,2,20,6,4,16,9,2
0,3,8,11,36,2,5,33,2
0,4,3,20,27,3,9,38,2
0,2,2,9,82,1,33,33,28
0,3,6,22,33,2,10,38,2
0,3,2,25,1,2,0,23,0
0,4,3,14,24,4,13,24,1
0,20,3,190,43,9,90,122,11
0,2,6,11,44,1,0,49,4
0,7,2,23,14,6,0,29,2
0,3,2,21,1,2,0,19,0
0,3,3,12,20,2,0,28,0
0,3,3,16,19,3,0,31,0
73,3,3,21,83,3,3,88,15
0,2,1,29,0,1,3,25,0
23,7,8,39,44,7,11,54,7
0,2,5,11,30,1,0,36,1
47,4,3,21,57,3,4,65,11
13,2,2,11,19,1,1,26,2
0,4,4,24,22,4,9,31,1
13,3,5,21,35,4,0,53,3
0,2,7,13,47,2,1,52,5
0,2,1,16,0,1,2,13,0
0,3,7,15,55,3,0,62,0
0,2,2,15,1,1,0,14,0
0,2,8,11,45,1,5,47,6
58,3,3,20,67,3,8,65,11
10,2,4,7,25,2,7,20,2
0,5,5,41,39,5,2,69,2
0,2,2,12,12,2,4,18,0
0,5,2,28,33,2,22,38,3
0,3,4,15,25,1,0,35,3
0,4,4,14,33,4,0,41,0
0,3,4,16,30,2,0,39,4
0,3,10,29,41,2,9,50,5
0,4,3,20,23,3,5,38,2
26,4,3,26,36,3,0,57,7
0,3,4,16,19,2,0,30,2
22,3,3,22,32,3,0,46,4
87,3,3,17,99,4,33,64,12
0,2,2,9,8,2,1,14,0
0,2,1,13,0,1,0,12,0
0,2,17,14,98,1,8,91,12
0,3,1,15,8,2,0,20,1
0,2,3,8,15,1,7,13,0
0,2,2,17,1,1,0,16,0
0,2,4,12,23,1,0,31,1
0,4,4,22,21,2,0,37,4
0,2,4,8,21,1,12,13,0
0,3,2,9,16,2,0,22,0
0,2,2,9,82,1,30,36,28
0,2,3,13,19,2,4,25,0
0,3,2,18,1,2,0,16,0
0,3,12,25,76,8,6,82,1
0,2,3,11,21,1,0,29,1
50,2,4,8,61,2,3,46,17
0,3,8,23,53,2,11,56,5
0,2,4,11,23,2,0,30,0
0,3,3,20,12,2,0,28,1
0,2,1,10,11,1,0,25,1
0,2,3,22,13,2,0,32,0
0,3,2,22,1,2,0,25,1
47,3,3,19,75,6,2,73,6
0,3,2,24,1,2,0,22,0
0,2,9,19,71,2,6,75,2
0,2,4,21,24,2,0,41,0
50,2,2,8,57,1,1,53,10
0,2,13,12,80,1,10,73,9
0,3,1,20,0,1,0,18,1
0,2,2,9,73,1,30,30,25
0,2,1,11,9,1,0,19,0
0,3,4,22,25,2,2,40,1
0,4,4,22,17,3,1,36,3
0,3,3,12,19,2,0,27,0
0,3,2,16,10,2,0,23,0
0,2,9,14,58,2,7,56,3
0,2,7,9,116,1,35,55,36
0,3,2,33,1,2,0,31,0
0,2,9,17,34,1,1,41,1
0,2,3,13,19,2,2,27,0
47,3,3,15,57,3,4,60,10
0,2,7,10,40,1,10,33,4
20,3,2,13,21,3,12,16,2
0,2,4,26,21,2,0,43,2
0,2,2,15,1,1,0,14,0
0,2,7,10,50,1,7,46,4
12,2,3,17,30,2,1,40,4
0,2,13,14,66,1,8,63,7
0,2,2,14,23,2,0,35,0
13,2,2,11,19,1,2,24,3
0,6,4,27,19,6,0,38,0
35,2,6,9,48,3,12,32,9
0,2,10,19,70,2,8,71,5
90,3,3,15,100,3,7,95,15
0,2,4,12,30,2,0,38,0
0,7,3,33,16,6,8,33,1
0,3,9,19,66,3,5,74,7
37,2,3,9,47,2,3,48,8
0,2,9,12,65,2,7,65,6
0,2,2,12,10,2,0,20,0
0,2,10,14,66,1,8,66,7
0,2,3,19,18,2,6,32,1
0,2,11,6,63,2,7,51,8
0,2,5,18,24,1,0,37,1
6,2,4,13,32,2,0,40,2
0,2,2,10,1,1,0,9,0
0,2,2,9,46,1,21,21,16
0,2,7,21,44,1,6,52,5
0,3,3,20,16,2,0,32,1
153,2,8,16,222,2,99,131,6
0,4,2,20,6,4,16,9,2
0,4,5,21,57,2,0,71,1
13,2,2,11,19,1,2,24,3
0,2,2,7,22,1,0,26,1
83,3,3,16,93,3,2,94,15
0,2,2,16,14,1,6,22,0
0,3,3,25,33,3,0,50,4
0,2,26,6,131,1,1,110,23
0,3,5,23,37,3,1,57,1
0,3,24,15,127,2,4,113,22
0,2,3,17,20,1,0,34,0
0,2,2,7,11,1,0,20,1
0,8,1,55,0,6,0,48,1
0,3,4,12,28,3,0,35,1
0,2,4,12,23,1,0,31,0
0,3,2,14,11,2,3,19,0
0,3,8,21,44,4,0,60,2
154,2,4,9,170,2,75,95,6
0,4,4,13,21,4,2,26,0
0,3,4,16,22,2,0,33,3
32,3,13,22,91,2,17,81,6
0,2,2,14,10,1,0,22,1
50,4,3,22,60,4,4,69,10
0,3,11,22,53,2,8,55,5
0,3,14,25,78,4,12,76,7
0,2,2,12,11,1,0,21,0
0,2,4,15,32,2,0,43,0
0,2,16,13,84,1,0,86,14
9,3,3,16,20,3,0,35,3
0,2,15,9,76,2,19,55,13
0,4,3,20,19,3,5,34,2
0,3,15,26,87,3,10,87,10
0,3,2,23,1,2,0,21,0
0,2,3,11,17,1,1,24,1
9,4,3,24,29,3,6,41,2
0,2,2,9,10,2,1,16,0
0,4,7,24,42,3,0,57,4
14,3,12,20,85,3,9,86,8
0,3,2,31,1,2,0,29,0
0,2,6,14,35,1,0,43,1
0,3,12,18,75,1,0,80,12
0,2,2,13,15,1,3,22,1
19,4,3,16,32,4,0,45,4
0,2,15,6,83,1,6,72,13
0,3,3,18,19,3,0,37,2
0,2,2,18,1,1,0,17,0
0,3,2,21,13,3,0,31,0
28,2,4,15,43,2,4,46,5
11,2,3,14,27,2,7,30,2
0,2,14,9,90,1,6,79,8
0,2,5,10,34,2,0,39,2
0,3,2,28,1,2,0,26,0
0,2,12,14,83,1,10,79,9
0,3,4,16,29,2,5,35,0
0,2,2,6,17,1,0,21,1
0,2,15,18,94,1,11,86,13
0,2,4,11,30,1,8,29,1
0,3,9,23,48,3,6,55,5
0,5,5,41,32,5,2,62,1
0,6,3,35,29,4,0,61,3
0,2,2,9,1,1,0,8,0
0,3,6,12,25,2,8,22,1
0,2,2,15,1,1,0,14,0
0,3,4,22,20,2,0,41,4
0,2,13,7,77,1,6,69,11
0,2,6,20,37,2,2,53,3
0,3,2,18,10,3,0,29,1
0,2,4,12,27,1,0,35,3
47,3,3,22,57,3,4,67,10
0,2,2,28,1,1,0,27,0
19,3,13,14,83,2,10,76,9
0,2,8,12,46,1,15,35,4
0,3,3,22,16,3,0,34,0
0,5,3,17,16,4,0,27,0
0,3,11,24,73,3,2,87,6
0,3,4,19,22,3,0,40,3
13,3,3,21,23,3,0,39,2
0,2,4,12,25,2,6,27,0
0,2,8,14,39,2,3,42,3
0,2,2,19,1,1,3,15,0
0,2,2,18,10,2,0,26,0
0,3,4,16,22,2,0,33,2
0,3,9,18,83,5,26,69,2
64,4,3,21,74,4,4,80,12
0,2,7,9,37,1,0,39,4
0,19,5,162,100,20,92,148,0
0,2,15,16,88,2,0,89,12
0,2,4,15,18,2,0,33,2
0,3,6,12,35,2,7,33,2
0,2,5,11,32,1,6,32,2
0,2,1,19,0,1,0,18,0
218,4,4,30,235,4,32,224,9
0,2,7,8,41,1,0,42,1
0,2,12,15,85,2,8,80,9
0,3,2,13,1,2,0,11,0
0,2,2,13,1,1,0,12,0
0,4,2,17,5,2,0,18,1
0,2,12,7,72,1,7,64,10
0,2,2,15,5,1,0,18,0
23,3,5,20,47,5,3,55,8
114,3,3,19,125,5,6,117,21
0,3,4,15,21,2,0,31,1
46,3,4,14,87,7,2,80,5
28,3,7,15,54,3,4,56,8
0,2,2,16,1,1,0,15,0
0,2,11,12,85,2,4,82,6
0,6,6,19,19,4,5,23,4
0,3,4,17,20,2,6,26,1
0,4,3,20,47,3,23,44,2
0,3,16,11,88,2,15,71,12
15,2,4,16,41,2,3,47,5
13,2,2,11,19,1,0,26,3
69,5,5,32,88,7,0,98,11
0,3,4,16,15,3,0,26,1
0,2,5,27,48,1,24,46,2
0,2,9,14,59,4,11,53,0
0,4,2,30,19,1,0,45,2
0,3,4,18,29,1,8,32,4
0,2,5,13,25,2,5,28,0
152,2,2,11,156,2,29,118,23
0,3,14,23,78,2,9,77,11
0,2,1,13,0,1,0,12,0
121,3,3,13,138,2,15,134,4
0,3,2,27,53,2,21,60,1
0,3,3,11,20,2,9,18,0
0,2,2,17,1,1,0,16,0
0,3,6,19,26,3,2,36,0
6,2,2,18,7,1,4,18,2
86,4,3,26,97,4,2,107,15
0,3,2,12,1,2,0,10,0
8,2,7,13,43,3,10,38,2
0,4,2,31,1,2,0,28,1
0,3,11,24,82,3,0,94,6
0,2,4,10,23,1,0,29,2
0,2,4,22,22,2,9,31,0
0,2,2,27,1,1,0,26,0
8,3,5,14,25,3,5,27,3
0,3,7,23,61,3,0,80,4
0,3,2,31,1,2,0,29,0
61,3,3,20,71,3,4,78,11
0,3,11,18,65,2,6,70,3
0,3,5,11,37,2,0,42,1
0,4,1,12,6,3,9,10,1
24,3,5,20,50,3,2,58,5
0,2,4,14,17,1,0,27,1
0,3,4,16,35,2,0,50,2
0,4,5,15,28,4,0,36,0
0,3,3,17,14,2,0,31,2
0,3,2,14,11,2,3,19,0
0,2,16,14,100,1,7,91,12
0,2,5,9,40,1,21,23,0
0,3,2,15,5,2,0,17,0
0,2,2,12,85,1,29,43,28
95,4,3,21,105,3,4,109,15
0,2,2,18,20,2,4,32,0
0,3,2,20,1,2,0,18,0
0,2,3,12,20,2,3,31,1
0,3,3,16,20,3,8,24,0
0,2,2,20,1,1,0,19,0
0,2,2,14,14,1,0,26,0
0,3,6,15,27,2,6,29,1
0,2,8,7,42,3,1,45,3
152,2,7,14,183,4,87,98,6
209,2,3,13,225,3,42,174,24
0,2,4,12,26,2,0,34,1
0,3,7,19,45,4,3,57,2
0,3,9,33,65,3,7,81,4
0,3,3,15,17,2,7,21,2
0,3,12,16,85,3,2,90,9
0,2,13,12,81,1,10,74,9
0,5,3,26,22,2,0,42,3
0,2,9,14,63,2,7,61,3
0,2,8,7,48,2,6,41,3
0,2,14,6,73,1,6,63,12
0,2,2,25,8,1,0,35,2
0,2,3,21,15,1,0,33,1
0,2,2,22,1,1,0,21,0
67,2,4,12,94,2,19,81,3
0,3,6,21,34,3,0,52,3
60,3,5,23,88,2,26,80,6
0,2,4,11,83,1,22,68,0
0,2,4,15,24,2,1,34,2
0,2,6,17,36,2,7,40,2
0,3,2,28,1,2,0,26,0
0,3,3,23,23,2,0,42,2
0,2,3,8,15,1,7,13,0
0,2,3,12,29,1,5,33,0
0,2,2,9,64,1,26,28,22
0,2,8,11,47,2,0,50,3
0,3,4,15,10,2,0,20,0
0,2,2,16,1,1,0,15,0
0,2,6,12,76,1,34,48,3
0,2,6,12,51,1,15,42,3
7,3,2,14,8,1,5,13,3
0,3,3,17,16,2,0,29,0
0,2,4,11,24,2,7,24,1
0,2,3,11,18,2,0,26,0
0,2,2,13,12,1,3,19,1
0,2,2,13,10,1,3,17,1
0,3,2,28,1,2,0,26,0
0,2,2,14,10,2,0,26,1
0,2,3,21,16,1,0,34,1
78,2,3,23,88,2,23,83,8
0,2,11,15,82,2,7,79,8
0,3,2,12,10,3,0,23,1
0,2,3,13,25,1,0,34,2
89,3,3,16,99,3,16,80,21
64,3,3,21,74,3,6,77,14
0,4,2,18,6,4,14,9,2
0,4,4,15,28,3,2,34,1
0,2,2,17,12,1,0,27,0
21,3,2,16,30,2,3,35,6
0,2,3,15,60,1,1,63,9
0,2,10,10,61,1,0,61,8
0,4,2,19,6,4,15,9,2
0,2,6,12,42,1,10,37,4
0,2,2,9,52,1,22,25,17
51,3,4,15,88,7,2,80,7
0,2,1,14,0,1,0,13,0
0,4,2,17,8,2,0,21,1
0,3,20,25,107,2,17,94,14
0,2,1,12,0,1,0,11,0
0,2,2,11,12,1,0,21,1
0,2,4,13,115,1,39,55,36
0,4,1,27,0,3,3,21,0
0,3,3,32,12,3,3,41,1
0,8,2,36,1,4,1,28,3
0,3,8,23,49,3,2,65,4
73,2,3,17,83,2,5,84,14
0,3,6,18,37,2,2,50,4
0,3,9,11,42,3,3,44,7
0,2,2,12,15,1,1,24,0
0,3,5,16,24,2,0,34,3
0,3,2,21,1,1,0,19,1
0,2,6,13,44,1,0,55,5
0,2,5,12,31,1,0,38,3
0,2,11,16,61,2,3,63,9
0,2,4,8,21,1,12,13,0
0,2,8,11,46,1,0,49,5
0,2,4,14,20,2,0,35,1
0,2,6,11,38,1,7,36,3
0,2,3,8,16,1,7,14,0
13,2,2,11,19,1,0,27,2
0,6,1,28,0,3,1,22,2
0,2,1,11,11,1,0,21,0
0,2,4,14,24,1,0,34,1
0,2,14,17,76,1,8,75,9
0,2,3,23,16,1,0,36,0
0,2,2,9,125,1,53,43,41
0,3,8,21,58,3,4,70,4
0,3,2,14,11,2,0,22,0
0,2,2,19,11,2,0,28,0
0,3,2,16,11,2,0,24,0
0,4,5,21,45,3,0,58,1
0,2,5,13,16,1,3,21,1
0,4,3,13,23,4,19,16,1
18,2,10,12,79,1,1,81,11
6,2,3,33,19,2,2,46,2
0,2,10,18,55,2,6,57,7
11,3,3,16,25,3,0,40,3
0,2,3,11,15,1,1,22,1
0,3,2,14,10,2,0,25,2
0,2,14,7,82,1,6,73,12
0,3,2,17,18,3,0,36,1
13,2,2,11,19,1,0,26,3
0,4,1,23,10,2,2,28,1
0,2,21,14,168,2,0,161,18
0,2,3,16,22,1,0,35,0
0,16,5,155,58,16,45,145,5
0,5,1,33,0,3,0,29,1
0,2,3,23,18,2,0,38,0
0,2,2,11,13,2,7,15,0
0,2,4,8,31,1,0,35,0
0,2,1,18,0,1,0,17,0
8,4,13,19,74,4,3,78,10
0,3,2,18,9,2,0,24,0
0,2,5,10,74,1,7,66,9
0,3,6,18,51,3,8,44,8
47,2,2,10,48,1,0,49,8
17,3,4,18,34,3,0,45,3
0,2,2,9,82,1,31,35,28
74,2,3,15,84,3,10,77,14
0,2,6,15,41,1,7,43,4
59,4,3,13,69,3,1,72,11
0,2,7,10,53,1,4,52,4
0,3,4,16,25,2,0,36,2
0,2,8,11,50,2,1,52,2
13,2,2,11,19,1,0,27,2
92,2,5,17,143,2,64,85,7
0,3,7,31,35,3,7,51,3
70,2,4,12,127,11,32,95,5
0,3,3,21,26,3,0,43,0
0,3,7,19,135,2,23,123,4
0,2,13,12,61,1,8,52,10
0,3,7,21,38,3,0,51,1
0,4,5,21,27,2,0,41,5
0,2,2,9,82,1,33,33,28
0,3,15,15,113,3,0,112,9
0,2,11,6,76,1,4,71,8
0,4,1,24,0,1,0,21,2
0,2,15,16,83,1,0,84,12
0,3,3,15,18,3,0,29,1
10,2,15,15,94,1,7,90,12
0,2,1,20,0,1,0,19,0
53,2,4,8,70,4,2,64,6
0,3,5,16,21,1,0,31,2
0,2,5,21,31,1,0,47,3
68,4,3,31,78,4,8,87,15
0,3,4,20,23,3,4,34,0
0,2,3,8,7,1,0,12,0
0,4,2,19,6,4,15,9,2
0,2,1,9,17,1,3,27,1
0,3,12,19,69,2,17,58,9
0,2,5,16,30,2,0,41,2
0,3,14,18,88,2,8,83,8
0,2,13,19,88,1,7,87,8
14,2,4,15,29,2,0,43,2
0,2,6,10,37,1,4,37,3
0,3,8,14,33,3,9,29,0
0,3,5,17,34,3,0,45,1
0,2,4,12,35,1,15,28,1
0,3,1,21,0,2,0,19,0
0,2,11,15,54,2,7,51,9
0,2,2,15,1,1,0,14,0
0,3,4,17,19,2,6,25,1
0,2,2,8,1,1,0,7,0
0,4,1,44,0,1,0,41,2
0,2,4,10,28,1,10,24,0
0,2,5,11,25,1,0,31,3
0,3,4,13,24,2,0,31,1
10,3,8,15,44,4,20,32,3
45,3,3,16,55,3,2,61,10
0,4,7,17,47,6,22,33,0
0,3,5,14,85,2,21,55,23
0,2,18,13,92,1,8,79,13
0,2,6,11,37,1,7,35,5
0,3,4,20,27,3,0,42,1
186,5,3,34,196,3,21,201,10
11,3,4,20,28,2,4,36,5
0,3,11,13,74,3,1,78,9
0,3,2,35,9,3,0,45,1
0,2,17,15,92,2,6,84,12
0,3,3,22,22,3,0,40,0
164,3,15,17,259,3,84,172,13
53,2,2,10,55,1,17,37,10
0,4,2,19,6,4,15,9,2
0,2,3,10,19,2,0,26,1
0,2,8,15,52,1,2,57,6
23,2,8,15,71,1,10,69,10
15,2,3,13,31,2,0,40,2
0,2,5,21,25,1,0,41,3
0,3,4,17,24,2,0,36,0
0,2,7,10,62,1,4,66,2
0,2,2,17,1,1,0,16,0
53,2,4,13,73,3,9,68,5
0,2,8,17,59,2,6,66,3
0,4,8,24,47,2,12,49,8
14,4,9,25,141,4,34,111,13
0,2,5,9,31,1,3,32,2
0,3,7,17,36,3,0,45,1
78,3,3,22,88,3,4,94,14
0,2,7,6,53,2,4,48,1
0,4,1,13,4,3,10,8,1
0,2,5,28,39,2,0,66,3
0,3,9,19,53,4,0,66,4
0,3,5,15,38,3,0,47,2
0,2,10,15,64,1,20,53,1
124,3,3,15,134,3,8,121,22
29,2,2,11,30,1,1,34,5
265,7,5,45,299,3,45,277,15
0,2,4,18,20,2,0,34,1
14,3,11,19,58,7,0,62,5
0,3,2,15,1,1,0,13,1
0,2,4,10,26,1,4,28,1
0,3,3,12,25,3,11,17,5
0,2,10,9,69,1,22,46,1
0,2,3,8,16,1,7,14,0
0,3,3,22,9,2,0,30,2
0,2,2,12,16,1,0,26,0
0,3,9,15,47,5,0,56,1
0,2,6,15,31,2,0,40,1
0,2,3,14,16,2,4,28,1
0,2,10,11,55,1,6,50,8
0,3,11,14,77,2,8,75,9
118,3,3,38,128,3,11,147,10
104,3,4,26,122,3,10,121,18
0,5,2,30,1,2,1,25,2
0,2,18,22,118,2,0,122,9
0,2,2,9,55,1,18,30,19
0,2,3,14,14,2,0,25,0
15,3,3,15,25,3,0,39,3
0,2,1,23,0,1,0,22,0
0,3,6,21,35,3,3,45,1
0,2,8,22,50,2,0,64,4
0,2,2,8,1,1,0,7,0
291,7,5,45,325,3,46,293,23
0,2,2,9,64,1,27,27,22
60,3,3,19,70,3,2,78,11
0,2,4,28,24,2,0,48,0
0,3,9,30,45,3,10,55,5
0,3,3,19,12,3,0,31,1
0,2,4,11,25,2,2,30,1
0,2,5,16,27,1,0,38,1
0,2,6,11,34,2,0,39,3
0,3,3,18,22,3,3,32,1
0,2,2,12,1,1,0,11,0
0,2,2,14,12,2,1,23,0
0,2,5,18,33,2,0,46,3
0,3,4,15,33,2,0,42,1
0,2,2,18,1,1,0,17,0
0,2,5,8,26,2,9,20,0
0,2,2,10,1,1,0,9,0
0,4,2,17,3,3,0,16,0
0,6,1,51,0,5,0,46,0
0,3,3,26,20,3,0,42,0
0,3,11,18,74,4,4,80,5
18,2,22,11,127,2,5,113,20
0,13,7,108,139,9,93,134,9
0,3,2,11,8,2,0,16,0
76,2,4,12,133,12,26,106,5
0,2,6,21,34,1,0,49,4
0,3,3,16,16,2,0,28,1
0,2,6,12,40,1,9,37,3
0,3,10,18,74,3,0,81,2
0,3,3,20,13,2,0,29,1
0,2,5,9,33,2,13,24,0
0,3,2,29,1,2,0,27,0
24,2,3,10,36,2,7,32,5
0,2,5,16,39,1,0,50,1
0,5,3,39,21,5,2,51,1
0,4,1,31,0,1,0,28,2
37,2,4,12,94,5,23,77,5
0,3,7,21,37,3,2,52,2
0,3,6,19,45,3,0,57,3
0,2,7,10,36,1,10,29,4
0,4,4,18,24,3,0,36,0
5,2,4,14,19,2,2,30,4
0,4,5,21,53,4,0,70,2
0,2,5,11,30,1,0,36,3
0,3,5,16,34,2,0,49,4
0,3,2,16,1,2,0,14,0
0,4,3,11,11,4,10,11,1
0,4,6,14,36,4,3,38,1
0,2,5,9,31,1,8,27,1
0,2,3,9,24,2,0,30,0
0,2,2,20,1,1,0,19,0
0,2,2,12,1,1,0,11,0
0,2,2,14,1,1,0,13,0
59,3,3,24,69,3,3,80,12
50,3,3,16,61,5,0,72,8
0,2,8,11,45,3,0,48,1
0,2,4,14,39,1,17,32,1
0,2,4,19,29,2,0,44,0
18,3,8,19,64,3,8,65,6
25,2,6,18,68,3,0,80,5
40,2,3,19,53,2,5,57,8
0,2,2,31,1,1,0,30,0
64,2,4,9,78,2,0,74,6
0,4,3,15,23,4,12,25,1
29,2,3,12,68,5,2,60,6
13,2,2,11,19,1,0,26,3
0,2,4,11,23,1,4,26,3
0,2,10,14,50,2,6,48,6
28,3,8,23,75,3,1,87,10
0,4,3,27,20,4,2,39,1
0,2,5,10,35,2,0,40,0
0,3,3,21,24,3,0,40,1
0,2,2,12,1,1,0,11,0
0,2,2,25,1,1,0,24,0
0,2,6,15,25,1,0,38,1
0,2,14,7,77,1,14,60,12
58,2,2,16,59,1,20,40,14
0,3,2,18,5,2,0,20,0
79,4,3,19,89,3,5,89,16
145,3,3,19,155,3,8,142,26
0,4,7,22,34,2,0,47,6
25,3,8,19,71,2,0,82,7
0,4,15,21,108,2,4,112,12
0,2,5,14,31,1,5,35,1
0,2,5,11,32,1,6,32,2
0,2,5,7,26,1,3,25,0
0,2,2,29,1,1,0,28,0
7,2,3,14,15,2,4,21,2
0,2,4,12,30,1,15,23,1
47,3,3,21,57,3,7,63,10
0,3,3,13,13,3,7,15,0
0,2,4,22,29,2,0,47,1
0,3,4,20,19,3,0,38,3
0,3,7,23,37,3,0,57,2
40,4,3,20,72,6,2,78,9
0,3,1,23,0,2,0,21,0
0,4,3,15,12,4,1,25,2
11,3,4,11,26,3,3,27,3
0,2,20,14,108,1,11,95,16
0,3,3,17,19,2,1,31,0
0,2,15,12,85,1,12,70,12
0,2,5,19,27,2,4,37,1
0,2,3,11,23,1,0,31,0
0,3,12,21,43,2,6,49,1
29,3,3,18,44,2,6,48,6
0,2,3,15,17,2,0,29,0
0,3,7,12,53,2,5,52,4
0,3,7,21,44,4,0,61,1
61,2,5,20,88,3,1,95,6
0,2,3,18,18,1,0,33,0
0,2,17,12,79,2,6,68,11
29,2,9,8,97,2,37,62,4
0,2,2,31,9,2,0,38,0
0,3,2,19,18,2,4,30,0
0,2,3,6,22,2,0,25,0
0,2,12,13,74,1,5,74,10
0,2,2,24,10,2,0,32,0
0,3,4,13,17,2,0,25,1
0,2,2,18,1,1,3,14,0
